Age,Gender,State,Education,EmploymentType,MaritalStatus,FilingStatus,Dependents,AnnualIncome,BusinessIncome,CapitalGains,MortgageInterest,CharitableDonations,RetirementContrib,HealthInsurancePremium,StandardDeduction,DeductionsTotal,TaxableIncome,TaxLiability,EffectiveTaxRate,HasMortgage,AuditFlag
32,Female,IL,Bachelors,Unemployed,Married,MarriedSeparate,2,15255.73,1308.86,223.43,174.75,318.27,1004.27,5903.46,13850.0,13850.0,0.0,0.0,0.0,1,1
57,Female,TX,HighSchool,Salaried,Divorced,Single,3,37224.84,5216.17,6797.43,113.28,165.56,2059.11,6812.96,13850.0,13850.0,30888.43,1086.61,0.0221,1,0
50,Male,NC,HighSchool,Salaried,Single,Single,2,51496.11,2924.02,1021.34,498.41,229.52,4044.46,4395.43,13850.0,13850.0,38591.47,2810.98,0.0507,1,1
18,Male,NC,HighSchool,Retired,Married,MarriedJoint,2,15546.72,4365.41,803.96,246.85,469.37,979.89,5345.84,27700.0,27700.0,0.0,0.0,0.0,1,1
58,Female,TX,HighSchool,SelfEmployed,Single,Single,4,70020.43,9856.68,3807.38,375.62,86.1,4388.54,7445.72,13850.0,13850.0,63834.49,6151.09,0.0735,1,0
39,Male,NC,Bachelors,SelfEmployed,Single,Single,1,63485.95,9590.79,214.27,411.24,195.53,5041.86,5341.75,13850.0,13850.0,57941.01,6654.52,0.0908,1,0
44,Female,NC,HighSchool,Salaried,Single,Single,2,43578.29,3985.09,3235.42,1463.96,403.62,2920.6,4876.1,13850.0,13850.0,33948.8,2253.86,0.0444,1,1
38,Male,PA,Bachelors,SelfEmployed,Single,Single,1,66855.22,42272.44,663.29,504.37,579.46,3773.68,6492.3,13850.0,13850.0,94440.95,15284.51,0.1392,1,1
50,Female,WA,Masters,Salaried,Single,HeadOfHousehold,3,54520.68,11972.32,2516.25,573.25,981.81,2045.13,6018.21,20800.0,20800.0,43709.25,2025.11,0.0293,1,1
45,Female,WA,Masters,Salaried,Married,MarriedJoint,3,56924.03,763.31,4870.1,1856.02,182.25,1898.82,6111.78,27700.0,27700.0,30357.44,422.89,0.0068,1,0
39,Male,TX,HighSchool,Salaried,Married,MarriedJoint,3,36305.52,1531.26,758.05,123.41,281.95,1567.1,7029.77,27700.0,27700.0,6394.83,0.0,0.0,1,0
20,Female,TX,HighSchool,Salaried,Divorced,Single,1,29291.26,9668.44,273.09,695.35,579.11,1454.32,6447.58,13850.0,13850.0,23882.78,1845.93,0.0471,1,1
62,Female,CA,Bachelors,Salaried,Married,MarriedJoint,4,120047.32,3198.16,3154.57,2806.3,1328.16,4067.29,4091.66,27700.0,27700.0,92700.06,12501.51,0.0989,1,1
39,Female,AZ,HighSchool,Contractor,Single,Single,1,44825.6,3935.3,6369.5,2109.23,449.97,1622.68,4868.15,13850.0,13850.0,39780.4,3753.65,0.0681,1,0
28,Male,TX,Bachelors,Salaried,Single,Single,2,42524.92,2654.31,3442.53,1093.4,603.62,3753.24,6105.15,13850.0,13850.0,31771.75,1392.61,0.0286,1,1
73,Male,PA,Bachelors,Salaried,Divorced,Single,6,59144.76,3193.03,4128.64,991.43,828.2,2733.81,8029.69,13850.0,13850.0,43616.43,0.0,0.0,1,0
55,Male,CA,Bachelors,SelfEmployed,Married,MarriedJoint,4,143784.57,24461.61,14118.28,2878.66,563.76,9837.48,6760.49,27700.0,27700.0,148664.46,25879.47,0.1419,1,1
35,Female,OH,HighSchool,Salaried,Widowed,Single,2,32789.41,9868.4,258.13,372.25,133.53,1525.7,5716.02,13850.0,13850.0,26065.93,1307.91,0.0305,1,0
25,Male,IL,HighSchool,Salaried,Single,Single,1,31731.24,4101.68,201.51,473.36,302.27,1178.71,4916.94,13850.0,13850.0,20684.43,1462.13,0.0406,1,1
40,Male,TX,Masters,Salaried,Divorced,Single,4,77949.33,2288.24,5622.96,1590.49,192.59,6739.16,6077.25,13850.0,13850.0,66010.53,6029.82,0.0702,1,0
58,Female,GA,PhD,Salaried,Married,MarriedJoint,6,175961.59,192.54,8475.43,3586.44,1621.66,9780.87,9143.54,27700.0,27700.0,147929.56,24103.09,0.1305,1,1
26,Male,IL,Bachelors,Contractor,Married,MarriedJoint,1,37765.65,46851.49,160.06,910.51,284.4,1821.7,4686.17,27700.0,27700.0,55577.19,6134.48,0.0724,1,1
38,Female,PA,Bachelors,Salaried,Single,HeadOfHousehold,2,73936.13,4432.35,4893.24,995.35,251.71,3218.19,5858.07,20800.0,20800.0,59461.72,6189.08,0.0743,1,1
57,Male,AZ,Bachelors,Salaried,Married,MarriedJoint,4,63577.04,1842.4,4388.61,7688.16,905.37,4724.88,8344.98,27700.0,27700.0,36108.06,312.97,0.0045,1,0
18,Female,NY,HighSchool,Salaried,Married,MarriedJoint,2,45264.15,1989.89,2662.73,2755.02,927.13,1274.4,5598.17,27700.0,27700.0,19216.77,486.01,0.0097,1,1
28,Male,AZ,Masters,Salaried,Single,Single,0,49293.85,1421.77,1625.45,278.26,130.13,4124.45,3767.72,13850.0,13850.0,38491.07,3798.93,0.0726,1,0
38,Male,WA,HighSchool,Salaried,Married,MarriedJoint,4,45874.3,4331.64,1505.37,3370.99,79.75,2164.76,7285.93,27700.0,27700.0,18011.32,0.0,0.0,1,0
37,Female,TX,Bachelors,Salaried,Married,MarriedJoint,2,59738.42,1969.63,1440.73,3900.07,152.35,3551.48,4442.92,27700.0,27700.0,32448.79,1473.85,0.0233,1,0
46,Male,FL,HighSchool,Salaried,Married,MarriedJoint,3,59557.45,1737.96,3951.49,2754.88,459.5,3565.67,7703.65,27700.0,27700.0,33046.9,1345.63,0.0206,1,0
18,Male,NY,Bachelors,SelfEmployed,Married,MarriedJoint,1,32244.91,15292.55,1863.53,398.44,206.31,2870.4,4202.99,27700.0,27700.0,20200.99,804.12,0.0163,1,1
48,Male,NC,Masters,Salaried,Divorced,HeadOfHousehold,2,74640.07,2853.69,21732.35,1949.7,241.22,6518.32,5991.53,20800.0,20800.0,75426.12,10301.25,0.1038,1,0
38,Female,NY,Masters,Salaried,Single,Single,2,67599.79,3811.02,6832.22,1018.77,751.92,467.36,6237.88,13850.0,13850.0,61393.02,6613.97,0.0845,1,1
46,Male,NY,Bachelors,SelfEmployed,Married,MarriedJoint,3,74940.54,34586.63,5240.24,6975.82,432.86,5021.75,6510.18,27700.0,27700.0,82567.41,11072.33,0.0965,1,1
28,Male,NC,Bachelors,Salaried,Single,Single,2,42257.32,6239.48,1281.38,196.94,58.59,2833.2,5384.52,13850.0,13850.0,32928.18,1531.38,0.0308,1,1
22,Male,MI,Bachelors,Salaried,Single,Single,0,34275.98,3080.39,711.16,1907.0,127.07,2239.83,4866.76,13850.0,13850.0,24217.54,2086.1,0.0548,1,1
33,Male,NC,Bachelors,Unemployed,Divorced,Single,1,11821.0,6457.21,246.04,257.06,129.88,496.67,3978.28,13850.0,13850.0,3174.25,0.0,0.0,1,0
40,Female,PA,Bachelors,Salaried,Single,Single,2,55391.17,2101.77,742.56,1098.97,752.58,3540.74,6863.51,13850.0,13850.0,41385.5,2546.26,0.0437,1,1
36,Male,NC,Bachelors,SelfEmployed,Married,MarriedSeparate,4,76675.29,51080.83,7684.95,3449.25,357.72,4461.59,4686.37,13850.0,13850.0,115591.07,17941.86,0.1325,1,0
26,Female,OH,Bachelors,Contractor,Single,Single,1,57573.44,15523.64,2337.24,665.85,576.76,4922.83,5874.32,13850.0,13850.0,60084.32,7126.05,0.0945,1,0
28,Female,WA,HighSchool,Salaried,Married,MarriedJoint,1,45064.65,6417.16,2161.45,981.45,492.16,2659.69,5331.46,27700.0,27700.0,24443.27,1913.19,0.0357,1,1
34,Female,NC,Bachelors,Salaried,Married,MarriedJoint,2,51604.43,3245.86,1253.02,1284.37,428.73,4524.43,3868.92,27700.0,27700.0,25403.31,628.4,0.0112,1,1
66,Female,OH,HighSchool,Salaried,Single,HeadOfHousehold,5,51974.6,3010.08,2820.33,109.5,118.64,2849.53,7094.94,20800.0,20800.0,29505.0,0.0,0.0,1,1
53,Male,OH,Bachelors,Salaried,Single,Single,4,47159.86,2023.44,3658.24,980.99,187.64,2600.59,6866.64,13850.0,13850.0,32991.54,0.0,0.0,1,1
42,Female,NY,Bachelors,Salaried,Married,MarriedJoint,2,66049.79,3940.42,344.62,1919.69,2693.58,3942.87,5281.64,27700.0,27700.0,39634.83,2336.18,0.0332,1,1
40,Female,OH,Masters,Unemployed,Married,MarriedJoint,3,10882.52,2005.63,606.92,6.25,28.03,712.87,5969.89,27700.0,27700.0,0.0,0.0,0.0,1,1
55,Female,AZ,HighSchool,Salaried,Married,MarriedJoint,3,62235.49,6925.24,1302.47,850.59,1559.11,3900.5,4963.3,27700.0,27700.0,38263.21,1971.58,0.028,1,1
41,Male,AZ,Bachelors,Contractor,Single,Single,2,55960.28,7724.99,6330.21,1948.43,1301.27,2388.66,4793.21,13850.0,13850.0,53165.48,4803.91,0.0686,1,0
41,Male,CA,HighSchool,Salaried,Married,MarriedJoint,2,118461.36,716.12,7699.43,4781.45,1291.31,5546.84,6016.23,27700.0,27700.0,96176.9,14882.46,0.1173,1,1
27,Female,FL,Masters,SelfEmployed,Married,MarriedJoint,1,84953.96,44795.89,1538.15,3581.95,1815.51,9279.43,3558.99,27700.0,27700.0,102087.99,17101.12,0.1303,1,1
55,Male,TX,HighSchool,Salaried,Married,MarriedJoint,3,56765.19,7254.29,4025.6,3149.22,1220.04,3258.58,5429.94,27700.0,27700.0,35845.08,1681.41,0.0247,1,1
35,Female,MI,Bachelors,Salaried,Married,MarriedJoint,2,62599.02,3033.52,1949.44,4429.89,1164.02,2313.57,6092.99,27700.0,27700.0,36881.98,2005.84,0.0297,1,0
31,Male,OH,HighSchool,Salaried,Single,Single,1,33069.28,1961.0,2357.41,474.15,138.57,1639.59,4857.96,13850.0,13850.0,22037.69,1624.52,0.0435,1,1
41,Female,WA,Masters,Salaried,Married,MarriedJoint,3,127274.13,2366.06,18449.03,3050.88,255.64,4982.09,5177.62,27700.0,27700.0,115889.23,18813.42,0.127,1,1
61,Male,CA,HighSchool,Contractor,Married,MarriedJoint,5,100336.48,42165.37,771.71,5307.76,784.55,4790.03,7840.72,27700.0,27700.0,108073.56,15337.65,0.1071,1,0
44,Male,GA,Bachelors,Contractor,Single,Single,2,63336.34,42743.51,3075.64,607.15,1.99,1166.8,6843.18,13850.0,13850.0,92305.48,14014.71,0.1284,1,1
29,Male,PA,HighSchool,Salaried,Married,MarriedJoint,1,56161.39,1619.44,5592.32,1626.75,1013.14,1956.53,5876.18,27700.0,27700.0,34173.14,3080.78,0.0486,1,1
38,Female,OH,Bachelors,Salaried,Married,MarriedSeparate,2,83294.77,700.22,6324.94,214.63,3002.85,7305.19,4649.81,13850.0,13850.0,73469.93,9870.89,0.1093,1,1
50,Female,MI,HighSchool,Contractor,Married,MarriedJoint,4,89445.57,10769.36,3072.27,824.1,452.07,8171.66,8131.1,27700.0,27700.0,69587.2,7416.68,0.0718,1,0
50,Female,WA,Bachelors,Salaried,Married,MarriedJoint,4,97832.62,4283.69,1332.85,7392.47,1383.04,7453.16,7674.29,27700.0,27700.0,69749.15,6852.31,0.0662,1,0
37,Female,CA,HighSchool,Contractor,Single,Single,1,35452.07,41235.23,4133.31,266.69,475.11,1282.94,6138.8,13850.0,13850.0,65470.61,8911.03,0.1103,1,0
20,Female,WA,PhD,Salaried,Single,Single,0,52648.85,4236.7,3835.04,447.26,153.39,3368.86,3774.08,13850.0,13850.0,46870.6,5019.03,0.0827,1,1
43,Female,AZ,Bachelors,Salaried,Single,Single,2,62916.53,396.13,4134.9,1615.49,45.91,4367.37,5412.57,13850.0,13850.0,50597.56,4238.96,0.0628,1,1
47,Female,MI,Bachelors,Salaried,Married,MarriedJoint,3,41400.85,1294.39,3128.56,2592.2,382.86,2838.6,6392.75,27700.0,27700.0,13623.81,0.0,0.0,1,1
44,Female,TX,HighSchool,Salaried,Married,MarriedJoint,2,27946.49,11354.49,2000.02,534.07,26.98,2214.11,4551.91,27700.0,27700.0,10601.0,0.0,0.0,1,1
59,Female,NY,HighSchool,SelfEmployed,Single,Single,3,43231.94,14950.68,465.31,204.91,571.75,550.11,5066.44,13850.0,13850.0,40297.92,2215.75,0.0378,1,1
61,Male,CA,Masters,Salaried,Married,MarriedJoint,6,131431.83,353.21,2446.4,17504.66,1837.76,1661.06,7328.94,27700.0,27700.0,97531.44,12007.55,0.0895,1,0
60,Female,AZ,Masters,Unemployed,Married,MarriedJoint,4,8312.71,2322.22,783.13,561.71,147.03,262.11,7986.78,27700.0,27700.0,0.0,0.0,0.0,1,1
32,Male,IL,Bachelors,Salaried,Single,Single,1,46548.42,1435.94,1776.23,127.06,575.9,4007.52,4944.43,13850.0,13850.0,34410.58,2509.27,0.0504,1,1
45,Male,WA,Masters,SelfEmployed,Single,HeadOfHousehold,4,53694.14,21637.19,2415.26,427.37,358.03,3656.16,6171.39,20800.0,20800.0,50946.59,2715.75,0.0349,1,1
33,Female,MI,HighSchool,SelfEmployed,Single,Single,2,55656.9,5580.48,1019.37,183.42,286.55,4287.69,5387.3,13850.0,13850.0,45406.75,3696.99,0.0594,1,0
39,Female,FL,Masters,Salaried,Married,MarriedJoint,3,69002.89,4899.79,584.11,2347.15,323.45,5696.18,5182.67,27700.0,27700.0,42286.79,1854.42,0.0249,1,0
47,Male,NY,Bachelors,Contractor,Married,MarriedJoint,4,121377.27,7649.38,15197.21,3992.46,2539.94,9228.85,4299.45,27700.0,27700.0,110523.86,16725.73,0.116,1,1
29,Male,IL,Masters,Salaried,Single,Single,1,66780.83,3176.7,658.48,1714.26,151.03,4226.19,6476.5,13850.0,13850.0,55266.02,6066.02,0.0859,1,0
44,Female,FL,Bachelors,Salaried,Married,MarriedJoint,2,74724.22,5347.93,3288.94,1552.49,93.73,2992.14,5505.58,27700.0,27700.0,52661.09,4692.94,0.0563,1,0
26,Male,OH,HighSchool,Salaried,Single,Single,1,41530.86,7247.89,1512.76,105.37,226.35,2180.21,3427.54,13850.0,13850.0,34941.51,3172.98,0.0631,1,1
42,Male,CA,Bachelors,Salaried,Married,MarriedJoint,3,33767.81,1825.59,73.64,157.49,255.27,537.48,5162.24,27700.0,27700.0,3467.04,0.0,0.0,1,0
35,Female,GA,PhD,Salaried,Married,MarriedJoint,3,43087.07,9916.99,266.32,899.66,417.44,178.33,6823.78,27700.0,27700.0,21070.38,0.0,0.0,1,1
35,Female,WA,HighSchool,Salaried,Married,MarriedJoint,2,92843.12,3549.57,8076.01,1567.25,1493.42,1664.01,5252.78,27700.0,27700.0,73768.7,9936.61,0.0951,1,0
41,Female,TX,Bachelors,Unemployed,Single,Single,3,12853.02,1692.14,1743.21,141.83,55.81,527.63,5305.65,13850.0,13850.0,0.0,0.0,0.0,1,1
44,Female,FL,Bachelors,Contractor,Single,Single,2,51769.41,15502.2,11160.59,1295.11,57.65,2819.82,6025.16,13850.0,13850.0,61582.2,6655.58,0.0849,1,1
29,Male,AZ,Bachelors,Contractor,Single,HeadOfHousehold,3,60726.69,31116.37,2927.58,178.53,285.3,3955.52,6672.05,20800.0,20800.0,69470.63,7591.04,0.0801,1,1
45,Male,NC,HighSchool,SelfEmployed,Single,Single,3,124596.83,27881.81,5674.25,2832.74,628.34,3885.15,7111.37,13850.0,13850.0,139802.89,24552.69,0.1552,1,0
39,Female,CA,Masters,SelfEmployed,Married,MarriedJoint,3,138825.4,13386.01,5982.81,2211.09,1878.61,10104.48,6319.07,27700.0,27700.0,125994.23,21238.61,0.1343,1,1
33,Female,IL,Masters,Contractor,Married,MarriedJoint,2,110506.35,19355.37,11681.06,1063.91,1808.17,6523.89,5344.28,27700.0,27700.0,110842.78,18402.27,0.13,1,0
45,Male,CA,Bachelors,Salaried,Married,MarriedJoint,3,96293.45,5799.01,3701.35,3171.61,1366.03,7199.02,5603.08,27700.0,27700.0,73593.81,9098.14,0.086,1,1
52,Male,TX,PhD,Contractor,Single,Single,2,113068.02,32688.14,2863.22,972.41,1024.31,10542.48,6029.3,13850.0,13850.0,131769.39,23424.65,0.1576,1,1
65,Male,MI,HighSchool,Salaried,Single,Single,5,57024.88,3635.52,6150.26,1661.92,1437.09,4483.89,8124.29,13850.0,13850.0,45460.66,1308.85,0.0196,1,0
25,Male,CA,HighSchool,Salaried,Divorced,HeadOfHousehold,0,77673.1,2123.85,4752.79,1606.45,650.75,3258.67,3515.13,20800.0,20800.0,63749.74,9332.44,0.1104,1,0
56,Male,FL,HighSchool,Salaried,Married,MarriedSeparate,3,47901.34,1067.11,5361.61,2032.47,1006.1,4063.07,5837.9,13850.0,13850.0,35980.05,1697.61,0.0312,1,0
35,Male,TX,Bachelors,Salaried,Divorced,Single,1,29176.19,1222.7,1190.9,567.89,369.12,1445.17,6372.57,13850.0,13850.0,16239.79,328.77,0.0104,1,0
45,Female,MI,Bachelors,Salaried,Married,MarriedJoint,4,52491.83,3539.41,897.43,3169.87,165.87,3025.54,5839.79,27700.0,27700.0,23228.67,0.0,0.0,1,1
27,Male,FL,HighSchool,Unemployed,Single,Single,0,9643.29,2107.36,998.86,137.19,55.94,488.88,4142.0,13850.0,13850.0,0.0,0.0,0.0,1,1
47,Female,PA,Bachelors,Salaried,Married,MarriedJoint,4,55955.89,3161.93,2198.24,1830.79,1222.18,2980.29,6563.78,27700.0,27700.0,27616.06,0.0,0.0,1,0
32,Female,TX,Bachelors,Salaried,Widowed,Single,1,41597.8,2273.31,2296.77,623.22,60.17,3552.72,5860.75,13850.0,13850.0,30817.88,2078.15,0.045,1,0
41,Female,WA,Bachelors,Unemployed,Married,MarriedJoint,3,9500.58,3234.58,389.58,766.82,18.4,413.38,6080.64,27700.0,27700.0,0.0,0.0,0.0,1,1
32,Female,WA,Bachelors,Unemployed,Single,HeadOfHousehold,1,10361.06,10853.78,234.49,134.28,64.9,607.97,3816.2,20800.0,20800.0,0.0,0.0,0.0,1,1
33,Male,MI,Bachelors,SelfEmployed,Married,MarriedJoint,3,52526.33,20458.65,3492.84,3032.64,402.12,3251.66,5042.16,27700.0,27700.0,44277.82,2093.34,0.0274,1,1
32,Male,WA,PhD,Salaried,Married,MarriedJoint,2,92946.15,5093.0,939.87,5389.7,2086.8,6490.82,3997.58,27700.0,27700.0,68279.02,8128.88,0.0821,1,0
63,Female,AZ,Bachelors,Salaried,Married,MarriedJoint,4,57854.26,1296.53,5004.77,1103.78,277.28,4040.93,8420.21,27700.0,27700.0,30455.56,0.0,0.0,1,1
30,Male,PA,Masters,Contractor,Married,MarriedJoint,1,77114.15,23148.75,5703.0,2324.89,474.11,3851.15,4349.46,27700.0,27700.0,76765.9,11396.0,0.1075,1,1
52,Male,WA,PhD,Salaried,Divorced,Single,2,62875.96,4824.55,4898.97,1307.23,368.84,4344.02,4777.03,13850.0,13850.0,55749.48,5372.39,0.074,1,0
37,Male,WA,Masters,Salaried,Single,Single,1,61312.13,2491.68,3089.64,216.63,248.1,4293.44,5787.31,13850.0,13850.0,51543.45,5247.06,0.0784,1,1
33,Female,IL,HighSchool,Salaried,Married,MarriedJoint,2,66835.23,14028.6,6646.11,898.68,13.78,4453.81,4884.91,27700.0,27700.0,56809.94,6205.69,0.0709,1,0
44,Male,TX,Bachelors,SelfEmployed,Married,MarriedJoint,2,73630.64,63461.16,2658.38,2356.56,71.78,1702.39,5931.66,27700.0,27700.0,109050.18,17972.04,0.1286,1,1
52,Female,OH,Bachelors,Salaried,Single,Single,2,72154.93,4480.86,4538.12,536.26,644.98,3660.11,5171.57,13850.0,13850.0,64323.91,7258.76,0.0894,1,1
30,Male,MI,HighSchool,Contractor,Married,MarriedJoint,1,28145.63,12118.49,1252.15,1419.15,320.21,2214.14,4437.24,27700.0,27700.0,12316.27,457.95,0.011,1,1
68,Female,GA,Bachelors,Contractor,Single,Single,6,93732.41,20093.52,28546.47,1609.98,155.79,6948.51,7486.6,13850.0,13850.0,119522.4,17285.38,0.1214,1,0
62,Male,NC,HighSchool,Retired,Married,MarriedJoint,5,37896.46,2083.17,1366.55,684.18,580.56,1875.47,5256.49,27700.0,27700.0,6146.17,0.0,0.0,1,1
41,Female,TX,Bachelors,Salaried,Single,HeadOfHousehold,5,54597.75,2864.91,1370.92,880.84,67.85,2634.12,6348.74,20800.0,20800.0,30533.59,0.0,0.0,1,1
47,Female,CA,Masters,Salaried,Single,Single,4,163812.38,5690.36,6034.04,2893.85,1767.37,12917.45,7529.11,13850.0,14211.44,155325.33,27478.08,0.1565,1,1
45,Male,NY,Bachelors,SelfEmployed,Single,HeadOfHousehold,2,100678.37,28497.5,1318.98,2080.96,745.06,9352.67,6921.53,20800.0,20800.0,106694.85,17406.76,0.1334,1,1
42,Male,PA,PhD,Retired,Single,Single,3,35433.37,2809.23,2005.34,195.07,100.47,1474.35,5975.98,13850.0,13850.0,21897.94,0.0,0.0,1,1
50,Female,TX,Masters,Salaried,Single,Single,2,96596.98,7400.27,3650.36,1421.53,1061.04,6761.57,5842.64,13850.0,13850.0,90797.61,13682.97,0.1271,1,0
33,Female,TX,Masters,Salaried,Married,MarriedJoint,2,96784.11,2519.5,3179.9,2363.97,693.37,4567.47,7719.54,27700.0,27700.0,71783.51,9499.87,0.0927,1,0
56,Male,AZ,HighSchool,SelfEmployed,Married,MarriedJoint,4,114582.27,12249.24,1565.35,3883.25,1052.74,6006.88,7635.49,27700.0,27700.0,94696.86,12940.81,0.1008,1,1
37,Male,NC,PhD,SelfEmployed,Married,MarriedJoint,2,101164.07,21284.61,4017.53,2456.13,1691.46,2696.84,6521.21,27700.0,27700.0,95766.22,14783.89,0.1169,1,1
48,Male,FL,HighSchool,Salaried,Divorced,Single,2,42328.02,2122.59,1695.4,276.04,1206.91,2621.55,5273.69,13850.0,13850.0,29296.0,1695.52,0.0367,1,0
40,Male,CA,Masters,Salaried,Single,Single,2,133750.72,1509.67,14454.88,2500.04,1134.6,11571.0,6395.86,13850.0,13850.0,132865.27,23687.67,0.1582,1,1
33,Male,TX,HighSchool,Salaried,Single,HeadOfHousehold,1,39305.4,3231.03,2776.31,826.11,295.37,1183.67,4726.51,20800.0,20800.0,23012.74,1741.53,0.0384,1,0
27,Male,FL,HighSchool,Salaried,Single,Single,0,31990.99,4420.75,1705.78,248.63,501.83,1618.85,5342.63,13850.0,13850.0,24267.52,2692.1,0.0706,1,1
38,Male,TX,HighSchool,Salaried,Married,MarriedJoint,3,52284.38,2680.93,2767.61,798.88,365.86,3622.76,6157.7,27700.0,27700.0,25532.92,443.95,0.0077,1,0
38,Female,CA,Bachelors,SelfEmployed,Married,MarriedJoint,2,92928.34,19012.22,1543.93,2615.57,338.97,4372.31,5558.06,27700.0,27700.0,82784.49,11920.09,0.105,1,1
54,Female,MI,Masters,Salaried,Single,Single,5,85107.66,2524.34,7307.16,2042.17,715.54,4126.77,7584.79,13850.0,13850.0,73589.16,7497.12,0.079,1,0
34,Female,NY,Bachelors,Salaried,Married,MarriedJoint,3,51826.45,5915.54,2527.48,2464.27,398.79,2631.58,4373.44,27700.0,27700.0,28069.48,148.34,0.0025,1,0
53,Female,WA,Bachelors,Salaried,Single,Single,4,58132.05,1083.97,2850.54,2439.67,646.15,3100.11,6890.48,13850.0,13850.0,42216.57,1045.99,0.0169,1,1
24,Female,AZ,HighSchool,Salaried,Married,MarriedJoint,1,60743.97,4908.53,6459.38,3965.56,555.04,4404.86,5836.86,27700.0,27700.0,42911.87,4129.42,0.0573,1,1
34,Male,PA,PhD,SelfEmployed,Married,MarriedJoint,3,47620.34,6271.65,2871.29,1586.54,1511.92,2332.99,6564.09,27700.0,27700.0,24563.29,0.0,0.0,1,0
53,Female,NY,Bachelors,Salaried,Divorced,Single,3,68407.2,3248.91,1699.8,3629.95,183.73,3354.34,4880.23,13850.0,13850.0,55005.91,4408.8,0.0601,1,1
48,Male,GA,Masters,Salaried,Single,Single,3,93072.07,932.6,4225.01,995.47,897.66,6160.92,5962.25,13850.0,13850.0,79879.68,10481.03,0.1067,1,0
42,Female,AZ,Masters,Salaried,Single,HeadOfHousehold,2,38027.78,3851.89,3371.4,19.12,28.56,2724.65,7102.32,20800.0,20800.0,21451.07,154.13,0.0034,1,1
23,Female,NC,Bachelors,Salaried,Married,MarriedJoint,4,41801.73,4541.01,933.11,193.31,350.33,2688.34,7309.34,27700.0,27700.0,13575.86,0.0,0.0,1,1
50,Female,TX,Bachelors,SelfEmployed,Married,MarriedJoint,4,72403.55,19683.17,3944.12,3904.03,333.18,3143.04,6596.12,27700.0,27700.0,62330.83,5220.28,0.0544,1,1
34,Male,WA,Bachelors,Salaried,Married,MarriedJoint,2,44643.07,603.23,1873.36,873.23,696.0,3081.05,4671.71,27700.0,27700.0,16419.65,0.0,0.0,1,0
47,Female,OH,PhD,Salaried,Married,MarriedJoint,3,52614.88,1842.86,3464.1,651.77,506.75,1269.65,4665.53,27700.0,27700.0,25721.84,0.0,0.0,1,1
37,Male,IL,Bachelors,SelfEmployed,Single,Single,1,72992.55,29682.68,2005.27,1623.18,318.11,1750.12,5325.94,13850.0,13850.0,89330.5,14160.21,0.1353,1,0
38,Male,TX,Masters,Salaried,Single,Single,4,138942.46,4308.51,10273.87,6915.34,1930.63,5581.51,6370.67,13850.0,14670.16,132854.68,22085.12,0.1439,1,0
35,Male,PA,PhD,Salaried,Divorced,Single,2,56110.97,2921.57,2270.3,543.52,560.34,5676.7,7041.94,13850.0,13850.0,44452.84,2914.34,0.0475,1,1
64,Male,NC,Bachelors,Salaried,Single,Single,4,72836.55,7522.54,4108.34,1196.45,632.4,2537.89,6362.51,13850.0,13850.0,64617.43,5723.33,0.0678,1,0
35,Female,FL,Bachelors,Salaried,Married,MarriedJoint,2,40232.51,1194.41,3225.72,1435.41,121.79,1985.94,3750.54,27700.0,27700.0,13952.64,0.0,0.0,1,1
28,Male,AZ,Bachelors,Contractor,Single,Single,0,71016.58,19282.54,2402.89,1039.07,102.92,5896.8,3978.45,13850.0,13850.0,78852.01,12654.94,0.1365,1,0
47,Male,TX,HighSchool,SelfEmployed,Single,Single,2,79320.28,34435.73,4452.12,930.96,12.2,3990.06,4242.83,13850.0,13850.0,101358.13,16125.95,0.1364,1,1
18,Other,CA,Masters,Salaried,Married,MarriedJoint,2,57625.79,2749.61,583.6,4306.04,166.78,1961.34,4956.03,27700.0,27700.0,30259.0,1211.08,0.0199,1,1
30,Female,PA,HighSchool,Salaried,Single,HeadOfHousehold,2,19260.81,5242.88,806.79,232.36,207.95,866.31,5987.18,20800.0,20800.0,1510.49,0.0,0.0,1,1
58,Male,TX,Bachelors,Salaried,Single,Single,3,101972.04,3150.66,4548.48,306.91,357.71,11177.91,5931.34,13850.0,13850.0,91321.18,12998.16,0.1185,1,1
38,Female,GA,Bachelors,SelfEmployed,Married,MarriedJoint,2,68229.59,33714.09,1167.7,3218.0,1219.38,3245.24,5273.92,27700.0,27700.0,72411.38,9638.0,0.0935,1,0
35,Female,IL,Masters,Salaried,Divorced,Single,1,83317.25,3989.1,1501.84,1981.22,179.43,7176.17,5033.16,13850.0,13850.0,73458.19,10668.3,0.1201,1,1
65,Male,IL,Bachelors,Salaried,Single,Single,4,65513.91,1875.66,2625.18,1254.3,81.02,3953.45,8188.9,13850.0,13850.0,50164.75,2543.74,0.0363,1,0
41,Female,IL,Bachelors,Unemployed,Married,MarriedJoint,2,12635.27,3044.9,62.89,245.95,6.66,638.45,5162.75,27700.0,27700.0,0.0,0.0,0.0,1,1
32,Female,CA,HighSchool,Contractor,Single,Single,1,69293.04,3750.12,1787.57,2808.51,309.68,4157.0,5368.71,13850.0,13850.0,59480.73,7593.26,0.1015,1,0
48,Male,NY,Masters,SelfEmployed,Single,Single,2,74729.23,11155.84,614.3,771.09,348.23,6979.82,4463.09,13850.0,13850.0,69649.37,8430.36,0.0975,1,1
